student_id,department,course,semester,enrollment_status,gender,year,age,gpa,credits,tuition_fee,scholarship_amount,enrollment_date
STU01343,Biology,Microbiology,Spring 2025,Waitlisted,Male,Senior,19,3.93,4,20138.54,7331.03,2025-01-21
STU01344,Physics,Thermodynamics,Spring 2025,Dropped,Male,Senior,27,3.25,2,5211.03,285.86,2025-01-24
STU01345,Mathematics,Calculus I,Spring 2025,Enrolled,Male,Freshman,24,2.85,2,5361.62,1287.85,2025-01-24
STU01346,Computer Science,Web Dev,Spring 2024,Completed,Male,Senior,20,2.6,3,17391.65,6923.52,2024-01-22
STU01347,Chemistry,Analytical Chemistry,Spring 2023,Completed,Female,Graduate,22,3.06,2,15393.7,1760.2,2023-01-27
STU01348,Biology,Ecology,Spring 2025,Waitlisted,Non-binary,Sophomore,28,3.61,4,23060.56,703.63,2025-01-11
STU01349,Biology,Microbiology,Fall 2024,Dropped,Female,Graduate,32,3.46,2,23817.6,9587.03,2024-08-26
STU01350,Biology,Anatomy,Fall 2024,Enrolled,Male,Senior,19,2.96,1,14055.09,7046.16,2024-08-23
STU01351,Chemistry,Organic Chemistry,Spring 2025,Completed,Female,Freshman,24,3.39,1,17135.86,8733.84,2025-01-13
STU01352,History,Ancient Civilizations,Spring 2024,Completed,Non-binary,Sophomore,20,3.75,3,15177.71,568.66,2024-01-27
STU01353,History,Ancient Civilizations,Spring 2023,Completed,Male,Freshman,18,2.54,3,7049.93,2264.99,2023-01-19
STU01354,English,British Literature,Spring 2025,Completed,Male,Freshman,19,3.01,2,11058.9,4940.65,2025-01-23
STU01355,Computer Science,Intro to CS,Spring 2023,Completed,Male,Senior,24,2.56,3,18441.05,7769.1,2023-01-11
STU01356,Business Administration,Marketing,Spring 2024,Enrolled,Female,Junior,23,3.62,3,20658.47,5486.74,2024-01-18
STU01357,Mathematics,Calculus I,Fall 2024,Completed,Female,Sophomore,20,2.82,3,13862.55,3128.98,2024-08-19
STU01358,English,Linguistics,Spring 2025,Completed,Female,Graduate,23,3.75,3,15518.93,7531.02,2025-01-22
STU01359,Biology,Evolution,Fall 2023,Completed,Male,Freshman,18,4.0,2,10388.79,1729.88,2023-08-31
STU01360,Business Administration,Marketing,Spring 2023,Waitlisted,Female,Sophomore,22,3.25,2,11291.28,571.59,2023-01-15
STU01361,Economics,Microeconomics,Spring 2023,Completed,Male,Senior,25,2.64,2,6534.47,1671.38,2023-01-17
STU01362,Psychology,Cognitive Psychology,Spring 2023,Enrolled,Female,Junior,27,3.79,3,18373.42,3477.17,2023-01-20
STU01363,English,Composition,Fall 2024,Enrolled,Male,Senior,29,2.92,4,24578.39,5697.78,2024-08-15
STU01364,Psychology,Developmental Psychology,Spring 2025,Enrolled,Male,Sophomore,24,3.35,3,13430.22,760.67,2025-01-13
STU01365,Computer Science,Intro to CS,Spring 2025,Completed,Female,Senior,18,3.01,4,10725.6,1592.51,2025-01-18
STU01366,Psychology,Developmental Psychology,Spring 2025,Enrolled,Female,Senior,21,2.42,4,18019.43,8914.4,2025-01-09
STU01367,History,Modern History,Fall 2023,Enrolled,Male,Sophomore,21,3.01,1,24600.11,8800.82,2023-08-21
STU01368,Psychology,Abnormal Psychology,Spring 2024,Completed,Male,Sophomore,29,2.94,3,5202.29,464.49,2024-01-14
STU01369,Chemistry,Physical Chemistry,Spring 2023,Enrolled,Female,Junior,27,2.13,1,24100.46,13298.17,2023-01-22
STU01370,Physics,Thermodynamics,Spring 2025,Enrolled,Female,Sophomore,24,2.12,2,9181.16,4674.03,2025-01-17
STU01371,Psychology,Intro to Psychology,Spring 2023,Enrolled,Female,Junior,18,4.0,3,10138.29,4871.26,2023-01-24
STU01372,Mathematics,Probability,Spring 2025,Enrolled,Male,Graduate,29,3.45,3,15074.39,7508.88,2025-01-17
STU01373,English,Creative Writing,Fall 2024,Enrolled,Male,Junior,22,3.35,2,23244.15,2919.68,2024-08-24
STU01374,Chemistry,General Chemistry,Fall 2024,Waitlisted,Female,Graduate,28,3.01,1,19826.17,9845.01,2024-08-27
STU01375,History,European History,Spring 2025,Completed,Female,Senior,27,3.22,2,15601.05,260.61,2025-01-08
STU01376,English,British Literature,Fall 2023,Completed,Female,Senior,24,3.55,2,19657.55,5995.81,2023-08-27
STU01377,Economics,Macroeconomics,Fall 2024,Completed,Male,Senior,24,3.35,1,6762.84,1678.53,2024-08-12
STU01378,Economics,Macroeconomics,Spring 2024,Dropped,Male,Graduate,22,2.25,4,24812.85,4137.16,2024-01-23
STU01379,Physics,Relativity,Fall 2023,Enrolled,Female,Senior,25,3.66,2,18684.18,9892.61,2023-09-01
STU01380,Mathematics,Calculus II,Spring 2023,Enrolled,Female,Senior,21,3.01,1,24204.36,9589.8,2023-01-17
STU01381,Psychology,Cognitive Psychology,Fall 2024,Dropped,Female,Senior,23,2.26,4,19962.11,2494.6,2024-08-23
STU01382,Computer Science,Data Structures,Spring 2025,Dropped,Female,Freshman,24,2.74,2,12921.09,1543.99,2025-01-15
STU01383,Biology,Cell Biology,Fall 2023,Waitlisted,Female,Freshman,29,3.47,1,20946.74,3386.06,2023-08-26
STU01384,Psychology,Social Psychology,Spring 2025,Enrolled,Male,Graduate,32,3.53,4,7746.07,1563.21,2025-01-10
STU01385,Physics,Thermodynamics,Spring 2024,Enrolled,Male,Junior,19,3.75,1,14857.93,1612.45,2024-01-18
STU01386,Computer Science,Intro to CS,Spring 2023,Enrolled,Female,Senior,27,2.84,2,22632.71,6996.12,2023-01-15
STU01387,Computer Science,Machine Learning,Spring 2023,Completed,Male,Junior,28,2.54,2,24088.46,12634.43,2023-01-23
STU01388,History,World History,Spring 2024,Waitlisted,Male,Junior,23,3.86,3,5420.74,2350.99,2024-01-26
STU01389,Mathematics,Discrete Math,Spring 2024,Enrolled,Female,Freshman,24,2.55,1,10763.29,3900.1,2024-01-25
STU01390,Business Administration,Finance,Fall 2023,Completed,Female,Senior,24,4.0,2,6893.62,135.9,2023-08-28
STU01391,Chemistry,Physical Chemistry,Spring 2025,Enrolled,Male,Senior,25,3.33,3,13114.29,323.26,2025-01-07
STU01392,Chemistry,General Chemistry,Spring 2025,Waitlisted,Non-binary,Sophomore,18,2.5,3,10304.57,4241.92,2025-01-22
STU01393,Physics,Quantum Physics,Spring 2024,Dropped,Non-binary,Freshman,28,3.5,1,6107.2,1971.85,2024-01-24
STU01394,Business Administration,Management,Spring 2025,Enrolled,Male,Sophomore,21,2.8,2,19526.07,2573.72,2025-01-16
STU01395,History,European History,Fall 2023,Completed,Female,Senior,23,3.21,3,17999.04,8140.26,2023-08-31
STU01396,Physics,Relativity,Spring 2025,Enrolled,Female,Graduate,29,3.81,4,15801.59,7107.06,2025-01-13
STU01397,Psychology,Developmental Psychology,Spring 2025,Enrolled,Female,Senior,20,2.38,2,13116.24,7637.1,2025-01-21
STU01398,Mathematics,Calculus II,Spring 2024,Enrolled,Female,Junior,25,3.77,4,10370.1,3063.75,2024-01-18
STU01399,Physics,Mechanics,Spring 2023,Enrolled,Female,Sophomore,24,2.84,3,6315.96,2675.38,2023-01-10
STU01400,Economics,Macroeconomics,Spring 2025,Completed,Female,Senior,18,2.71,2,24320.43,1906.25,2025-01-12
STU01401,Biology,Genetics,Spring 2023,Enrolled,Non-binary,Sophomore,27,2.77,4,6601.27,1879.2,2023-01-20
STU01402,Computer Science,Operating Systems,Spring 2024,Completed,Female,Freshman,26,3.41,4,6695.32,3244.39,2024-01-11
STU01403,Business Administration,Finance,Spring 2023,Enrolled,Male,Freshman,29,2.93,1,20656.97,10479.41,2023-01-16
STU01404,Business Administration,Management,Spring 2023,Enrolled,Female,Graduate,32,3.17,3,15169.58,2119.81,2023-01-22
STU01405,Economics,International Economics,Fall 2024,Completed,Female,Freshman,19,3.19,3,19744.38,7431.56,2024-08-13
STU01406,Mathematics,Calculus II,Spring 2023,Completed,Female,Sophomore,24,2.37,2,6333.2,3794.45,2023-01-21
STU01407,Computer Science,Operating Systems,Spring 2025,Completed,Female,Graduate,33,2.89,3,21832.31,7265.19,2025-01-16
STU01408,Business Administration,Entrepreneurship,Fall 2023,Enrolled,Female,Junior,25,3.63,1,11522.12,1523.95,2023-08-21
STU01409,Psychology,Abnormal Psychology,Spring 2025,Enrolled,Male,Graduate,24,3.47,1,14198.84,5170.99,2025-01-11
STU01410,Biology,Microbiology,Fall 2023,Completed,Female,Freshman,18,3.26,4,16179.06,3265.52,2023-08-21
STU01411,Economics,Econometrics,Fall 2024,Completed,Male,Freshman,26,3.16,3,15055.67,1304.75,2024-08-22
STU01412,History,US History,Fall 2023,Enrolled,Male,Junior,18,2.68,1,11345.78,3292.87,2023-08-15
STU01413,Biology,Ecology,Fall 2023,Enrolled,Male,Freshman,21,3.32,3,5032.02,855.1,2023-09-04
STU01414,Biology,Anatomy,Fall 2023,Waitlisted,Male,Freshman,18,2.22,1,11470.49,1265.05,2023-09-05
STU01415,Business Administration,Management,Spring 2023,Enrolled,Female,Freshman,22,3.35,3,7333.78,2886.58,2023-01-16
STU01416,Chemistry,Analytical Chemistry,Spring 2024,Enrolled,Male,Junior,21,2.86,2,14047.06,1427.93,2024-01-24
STU01417,Mathematics,Linear Algebra,Spring 2024,Completed,Male,Sophomore,22,3.02,1,23511.66,7096.44,2024-01-26
STU01418,Business Administration,Management,Spring 2024,Waitlisted,Male,Sophomore,18,2.81,2,23251.99,12190.48,2024-01-17
STU01419,Economics,Microeconomics,Spring 2025,Enrolled,Female,Sophomore,19,2.14,2,19380.39,3337.15,2025-01-18
STU01420,Physics,Optics,Spring 2024,Completed,Female,Junior,28,2.73,4,12125.0,1289.24,2024-01-10
STU01421,Physics,Thermodynamics,Fall 2023,Completed,Female,Freshman,20,3.32,4,10446.31,736.48,2023-08-26
STU01422,Biology,Genetics,Spring 2025,Completed,Female,Graduate,34,3.41,4,23038.19,6169.92,2025-01-26
STU01423,Mathematics,Differential Equations,Spring 2023,Dropped,Male,Freshman,26,1.81,4,10167.85,4994.0,2023-01-13
STU01424,Mathematics,Statistics,Fall 2023,Waitlisted,Male,Junior,25,4.0,3,20638.65,2419.17,2023-08-27
STU01425,English,Creative Writing,Spring 2023,Completed,Male,Senior,22,2.68,3,12425.42,3740.29,2023-01-28
STU01426,Economics,Macroeconomics,Spring 2025,Waitlisted,Female,Junior,25,3.42,3,7264.62,1771.26,2025-01-08
STU01427,History,Ancient Civilizations,Spring 2025,Waitlisted,Male,Junior,27,2.92,3,11913.14,5312.98,2025-01-12
STU01428,English,Creative Writing,Fall 2024,Completed,Male,Freshman,28,3.01,1,21355.77,7038.77,2024-08-24
STU01429,Biology,Evolution,Spring 2025,Enrolled,Female,Junior,19,4.0,4,10117.45,2471.15,2025-01-07
STU01430,Physics,Optics,Spring 2024,Enrolled,Male,Senior,23,2.66,1,9534.68,3443.82,2024-01-13
STU01431,English,Composition,Spring 2024,Completed,Female,Freshman,20,3.1,1,10261.6,4460.02,2024-01-13
STU01432,Physics,Relativity,Spring 2023,Waitlisted,Male,Senior,26,2.65,2,22179.61,1181.37,2023-01-27
STU01433,History,European History,Spring 2023,Enrolled,Female,Sophomore,19,2.62,4,9787.4,2454.49,2023-01-16
STU01434,Mathematics,Linear Algebra,Spring 2024,Completed,Female,Sophomore,23,2.83,2,6311.58,2762.26,2024-01-08
STU01435,English,Poetry,Spring 2023,Completed,Male,Junior,19,3.67,4,12761.17,6094.47,2023-01-30
STU01436,Economics,Macroeconomics,Spring 2023,Waitlisted,Female,Senior,25,2.84,3,6456.91,3613.18,2023-01-29
STU01437,Chemistry,Organic Chemistry,Spring 2023,Enrolled,Male,Junior,19,2.76,4,17927.3,9393.66,2023-01-20
STU01438,History,Modern History,Fall 2023,Waitlisted,Male,Freshman,25,3.54,1,21612.72,7408.84,2023-08-30
STU01439,History,European History,Spring 2025,Enrolled,Male,Senior,25,3.63,4,5868.67,919.13,2025-01-06
STU01440,Economics,Game Theory,Fall 2024,Enrolled,Female,Junior,18,3.13,4,20046.91,212.24,2024-08-16
STU01441,Computer Science,Machine Learning,Spring 2023,Completed,Female,Junior,18,3.4,3,6454.73,3060.05,2023-01-23
STU01442,Computer Science,Algorithms,Spring 2025,Waitlisted,Female,Junior,29,2.06,1,18540.76,8935.3,2025-01-15
STU01443,History,European History,Spring 2024,Enrolled,Male,Sophomore,27,2.49,4,21177.17,3744.56,2024-01-14
STU01444,Business Administration,Marketing,Spring 2023,Completed,Male,Graduate,28,3.78,2,12579.12,2285.13,2023-01-11
STU01445,Business Administration,Management,Fall 2023,Enrolled,Male,Graduate,22,2.78,1,9890.81,1349.04,2023-08-27
STU01446,English,British Literature,Spring 2023,Waitlisted,Female,Freshman,21,3.52,4,14963.97,3938.53,2023-01-27
STU01447,Economics,International Economics,Spring 2024,Enrolled,Female,Graduate,33,3.34,3,9872.77,2775.84,2024-01-23
STU01448,Mathematics,Calculus II,Spring 2024,Enrolled,Female,Sophomore,18,2.7,4,22736.82,12125.84,2024-01-12
STU01449,History,European History,Spring 2025,Completed,Male,Junior,18,3.8,1,5345.76,1763.09,2025-01-07
STU01450,Mathematics,Differential Equations,Spring 2025,Enrolled,Male,Senior,21,3.28,1,5082.12,33.58,2025-01-15
STU01451,Economics,Game Theory,Spring 2025,Enrolled,Male,Graduate,29,3.32,1,19175.99,2046.61,2025-01-07
STU01452,Chemistry,Analytical Chemistry,Fall 2023,Dropped,Female,Freshman,18,2.63,2,20285.03,9614.79,2023-08-17
STU01453,Economics,Microeconomics,Spring 2024,Dropped,Male,Senior,26,3.32,1,22644.11,5895.01,2024-01-22
STU01454,English,American Literature,Spring 2024,Enrolled,Female,Junior,20,3.43,4,13157.88,2268.96,2024-01-16
STU01455,Biology,Cell Biology,Spring 2025,Completed,Male,Sophomore,24,3.71,3,16446.3,9859.96,2025-01-22
STU01456,Psychology,Developmental Psychology,Fall 2023,Enrolled,Female,Senior,18,3.01,2,8194.99,806.7,2023-08-16
STU01457,Psychology,Abnormal Psychology,Fall 2023,Completed,Female,Graduate,30,4.0,4,15402.31,5644.01,2023-08-22
STU01458,Physics,Relativity,Spring 2024,Completed,Male,Junior,27,3.92,2,10744.83,3296.55,2024-01-11
STU01459,History,US History,Spring 2023,Dropped,Female,Graduate,27,3.72,4,8138.35,73.36,2023-01-27
STU01460,Chemistry,Physical Chemistry,Fall 2023,Enrolled,Male,Freshman,27,3.31,4,6094.9,1298.27,2023-08-21
STU01461,Computer Science,Algorithms,Spring 2023,Completed,Female,Freshman,22,2.1,4,19584.8,10279.05,2023-01-18
STU01462,Computer Science,Algorithms,Spring 2025,Completed,Female,Sophomore,19,3.12,2,21101.87,10769.3,2025-01-07
STU01463,Biology,Ecology,Fall 2023,Dropped,Female,Senior,24,2.83,3,12969.58,2466.14,2023-08-30
STU01464,Computer Science,Databases,Spring 2023,Enrolled,Male,Graduate,22,3.55,1,10093.23,6045.01,2023-01-22
STU01465,Mathematics,Statistics,Spring 2025,Enrolled,Male,Junior,28,4.0,2,12304.56,3952.82,2025-01-22
STU01466,Mathematics,Calculus I,Spring 2024,Enrolled,Female,Senior,26,3.68,1,13526.37,2708.28,2024-01-25
STU01467,Economics,Microeconomics,Spring 2024,Completed,Female,Sophomore,22,3.63,4,15173.68,498.13,2024-01-11
STU01468,History,European History,Fall 2024,Completed,Male,Junior,23,3.38,1,23714.99,8503.43,2024-09-02
STU01469,Physics,Relativity,Fall 2024,Completed,Male,Junior,24,3.48,3,9682.05,348.12,2024-08-21
STU01470,Economics,Game Theory,Fall 2024,Enrolled,Female,Junior,29,3.51,1,24243.92,4217.35,2024-08-29
STU01471,Biology,Anatomy,Spring 2023,Enrolled,Female,Sophomore,22,3.33,2,12266.45,2872.47,2023-01-15
STU01472,English,Creative Writing,Spring 2025,Enrolled,Male,Freshman,28,3.01,2,18408.93,3190.33,2025-01-25
STU01473,Chemistry,Biochemistry,Spring 2024,Waitlisted,Male,Graduate,26,3.9,3,19904.83,6144.05,2024-01-21
STU01474,Economics,International Economics,Spring 2024,Waitlisted,Female,Junior,20,3.43,2,21749.02,4043.56,2024-01-13
STU01475,Biology,Evolution,Spring 2025,Completed,Non-binary,Freshman,21,3.15,3,5388.02,1057.15,2025-01-16
STU01476,Physics,Electromagnetism,Spring 2025,Completed,Female,Senior,26,3.17,3,23191.73,8820.6,2025-01-24
STU01477,English,Poetry,Spring 2023,Enrolled,Male,Junior,27,2.75,3,19302.74,3647.66,2023-01-11
STU01478,Mathematics,Statistics,Fall 2023,Enrolled,Female,Graduate,30,2.79,4,24159.59,7292.42,2023-08-27
STU01479,Chemistry,Physical Chemistry,Spring 2025,Completed,Non-binary,Junior,22,2.48,4,10698.27,3070.08,2025-01-11
STU01480,Computer Science,Data Structures,Fall 2023,Enrolled,Female,Junior,23,2.5,2,20375.28,3246.85,2023-08-23
STU01481,Mathematics,Calculus II,Fall 2024,Enrolled,Female,Freshman,18,2.78,1,14309.74,8098.13,2024-08-22
STU01482,English,Linguistics,Spring 2023,Enrolled,Male,Junior,23,2.58,2,7125.57,3599.77,2023-01-12
STU01483,Psychology,Intro to Psychology,Spring 2024,Completed,Female,Freshman,19,3.17,3,14540.96,7284.14,2024-01-21
STU01484,Business Administration,Business Ethics,Spring 2023,Waitlisted,Male,Senior,19,4.0,3,14668.04,982.49,2023-01-17
STU01485,English,American Literature,Fall 2023,Dropped,Female,Junior,27,3.17,4,14631.78,5974.74,2023-08-22
STU01486,Mathematics,Calculus I,Spring 2024,Completed,Female,Sophomore,29,3.8,1,17577.46,8045.36,2024-01-19
STU01487,Chemistry,General Chemistry,Fall 2024,Waitlisted,Non-binary,Senior,23,3.44,3,22029.78,6385.11,2024-09-01
STU01488,Physics,Quantum Physics,Spring 2023,Completed,Female,Junior,29,2.79,1,24557.07,2955.17,2023-01-12
STU01489,Mathematics,Statistics,Spring 2023,Dropped,Female,Junior,22,2.67,3,12587.31,6878.97,2023-01-17
STU01490,English,Composition,Spring 2023,Dropped,Female,Freshman,23,2.83,4,13238.93,7422.36,2023-01-25
STU01491,Chemistry,Analytical Chemistry,Spring 2024,Completed,Female,Junior,28,3.26,1,17311.05,410.87,2024-01-16
STU01492,Computer Science,Machine Learning,Spring 2023,Enrolled,Male,Junior,21,2.4,4,17983.08,7532.08,2023-01-15
STU01493,Biology,Genetics,Spring 2023,Completed,Female,Graduate,31,3.02,1,7575.09,4307.0,2023-01-22
STU01494,Computer Science,Databases,Spring 2025,Enrolled,Male,Junior,27,2.67,1,16386.69,3763.0,2025-01-18
STU01495,Chemistry,Biochemistry,Fall 2024,Dropped,Male,Sophomore,27,3.58,2,5094.25,221.26,2024-08-12
STU01496,Business Administration,Management,Spring 2023,Enrolled,Male,Graduate,22,4.0,4,22644.7,1997.47,2023-01-24
STU01497,Economics,Microeconomics,Spring 2024,Enrolled,Male,Senior,19,3.26,3,6862.14,1927.47,2024-01-27
STU01498,English,Linguistics,Spring 2024,Enrolled,Female,Freshman,28,3.0,3,18546.01,7818.59,2024-01-18
STU01499,Psychology,Cognitive Psychology,Fall 2024,Completed,Male,Freshman,18,1.91,1,24074.07,9274.92,2024-08-25
STU01500,Economics,Microeconomics,Fall 2023,Completed,Male,Senior,18,3.47,2,22008.59,5471.25,2023-08-29
STU01501,Economics,Microeconomics,Spring 2024,Dropped,Female,Graduate,25,3.17,3,17852.56,9103.12,2024-01-19
STU01502,Chemistry,Analytical Chemistry,Fall 2024,Dropped,Male,Sophomore,28,2.72,2,8349.41,1898.69,2024-08-31
STU01503,English,Composition,Spring 2025,Waitlisted,Female,Senior,23,3.29,2,15173.84,6565.32,2025-01-19
STU01504,Mathematics,Linear Algebra,Spring 2024,Completed,Female,Graduate,30,2.69,1,21850.69,3975.18,2024-01-15
STU01505,Physics,Quantum Physics,Spring 2025,Completed,Male,Senior,23,2.71,2,6667.58,3714.54,2025-01-23
STU01506,Chemistry,General Chemistry,Spring 2024,Completed,Male,Freshman,26,2.71,1,14112.51,5976.02,2024-01-14
STU01507,English,Composition,Fall 2023,Enrolled,Male,Junior,18,3.35,1,12012.85,2715.94,2023-08-17
STU01508,Economics,Econometrics,Spring 2024,Enrolled,Male,Senior,22,3.41,2,7025.52,2849.1,2024-01-12
STU01509,Chemistry,Organic Chemistry,Spring 2024,Completed,Female,Senior,20,3.87,4,5421.16,118.48,2024-01-20
STU01510,Mathematics,Probability,Spring 2023,Enrolled,Male,Freshman,29,3.5,1,6466.12,3469.13,2023-01-26
STU01511,Computer Science,Databases,Fall 2023,Completed,Male,Graduate,27,2.67,4,22175.04,9319.57,2023-08-27
STU01512,History,Ancient Civilizations,Spring 2023,Completed,Female,Junior,28,3.65,4,19654.0,7274.55,2023-01-13
STU01513,Biology,Genetics,Spring 2025,Enrolled,Male,Graduate,24,2.48,3,16715.57,5884.9,2025-01-17
STU01514,Computer Science,Data Structures,Fall 2023,Waitlisted,Female,Junior,28,3.58,2,21722.37,3453.43,2023-08-26
STU01515,Physics,Thermodynamics,Fall 2024,Enrolled,Male,Senior,22,2.89,2,16816.32,5103.14,2024-08-20
STU01516,Computer Science,Networks,Spring 2024,Enrolled,Non-binary,Freshman,19,3.42,2,23652.96,5436.28,2024-01-27
STU01517,Computer Science,Web Dev,Spring 2025,Completed,Female,Sophomore,18,2.9,4,13951.4,6943.02,2025-01-14
STU01518,Mathematics,Calculus I,Spring 2025,Completed,Non-binary,Sophomore,20,3.26,2,14354.97,2349.57,2025-01-23
STU01519,Physics,Mechanics,Spring 2023,Dropped,Male,Senior,18,4.0,3,13079.53,3610.87,2023-01-24
STU01520,Psychology,Social Psychology,Fall 2024,Enrolled,Male,Junior,27,2.23,3,10674.91,2796.28,2024-08-26
STU01521,English,Poetry,Spring 2025,Waitlisted,Female,Graduate,28,2.55,4,9845.87,5461.47,2025-01-22
STU01522,Mathematics,Linear Algebra,Fall 2024,Completed,Male,Senior,25,2.31,2,13648.74,5103.31,2024-09-01
STU01523,Physics,Thermodynamics,Spring 2024,Enrolled,Female,Senior,27,3.01,3,10156.22,2479.07,2024-01-20
STU01524,Biology,Evolution,Spring 2023,Waitlisted,Male,Freshman,29,3.11,3,10953.58,216.54,2023-01-22
STU01525,Psychology,Abnormal Psychology,Spring 2025,Waitlisted,Male,Junior,25,2.2,3,5759.52,3437.03,2025-01-14
STU01526,History,Modern History,Spring 2024,Waitlisted,Male,Freshman,21,3.2,3,20120.08,5460.36,2024-01-19
STU01527,Business Administration,Marketing,Spring 2024,Completed,Non-binary,Junior,27,3.68,3,5873.22,833.88,2024-01-24
STU01528,Mathematics,Calculus I,Spring 2024,Completed,Male,Sophomore,23,3.26,3,5183.31,626.35,2024-01-19
STU01529,Business Administration,Entrepreneurship,Fall 2024,Enrolled,Male,Junior,24,2.38,1,6339.82,107.24,2024-08-21
STU01530,Economics,Microeconomics,Fall 2023,Dropped,Male,Senior,27,3.44,3,22629.72,5647.21,2023-08-19
STU01531,Computer Science,Operating Systems,Spring 2024,Dropped,Male,Sophomore,24,3.26,3,8169.05,3860.74,2024-01-19
STU01532,Chemistry,Physical Chemistry,Fall 2024,Dropped,Male,Freshman,21,2.77,3,11537.87,74.75,2024-08-24
STU01533,Physics,Relativity,Fall 2023,Completed,Male,Sophomore,25,3.62,1,13200.48,3817.54,2023-08-30
